ÔÏb3.645872	1
4.769585	438
4.769664	439
4.769984	440
4.770822	441
4.773465	442
4.773468	443
4.773493	444
4.773519	445
4.773611	446
4.778489	447
4.778786	448
4.782211	449
4.783610	450
4.783912	451
4.784682	452
4.785401	453
4.786282	454
4.786373	455
4.786491	456
4.786515	457
4.786962	458
4.791750	459
4.796547	460
4.796563	461
4.796830	462
4.797388	463
4.800395	464
4.801017	465
4.801476	466
4.804073	467
4.804599	468
4.804665	469
4.804805	470
4.805668	471
4.806230	472
4.807236	473
4.807849	474
4.807902	475
4.807976	476
4.814379	477
4.814416	478
4.814491	479
4.814493	480
4.814649	481
4.814972	482
4.815089	483
4.815252	484
4.815253	485
4.815564	486
4.819983	487
4.821893	488
4.822410	489
4.822445	490
4.822557	491
4.824568	492
4.828402	493
4.834707	494
4.834711	495
4.835041	496
4.835124	497
4.835124	498
4.835131	499
4.836268	500
4.837853	501
4.839516	502
4.840987	503
4.841611	504
4.841667	505
4.841771	506
4.842062	507
4.842361	508
4.842381	509
4.843598	510
4.843614	511
4.843736	512
4.844356	513
4.844376	514
4.844718	515
4.845475	516
4.845529	517
4.845545	518
4.845681	519
4.848187	520
4.848482	521
4.850189	522
4.853844	523
4.854038	524
4.854051	525
4.855569	526
4.855916	527
4.856237	528
4.856258	529
4.856446	530
4.866410	531
4.866900	532
4.867486	533
4.867935	534
4.868279	535
4.868390	536
4.868538	537
4.868992	538
4.869039	539
4.869488	540
4.869937	541
4.872804	542
4.873651	543
4.874964	544
4.876023	545
4.876050	546
4.876063	547
4.877552	548
4.877933	549
4.878005	550
4.878030	551
4.878598	552
4.878618	553
4.879355	554
4.880525	555
4.880551	556
4.880799	557
4.882459	558
4.883120	559
4.885543	560
4.885736	561
4.886345	562
4.894249	563
4.895514	564
4.895668	565
4.895961	566
4.895972	567
4.896074	568
4.897697	569
4.898089	570
4.898130	571
4.898146	572
4.898227	573
4.898528	574
4.898666	575
4.898826	576
4.902969	577
4.903012	578
4.903598	579
4.904139	580
4.904545	581
4.906020	582
4.907487	583
4.908253	584
4.908502	585
4.908608	586
4.909019	587
4.909773	588
4.910199	589
4.911438	590
4.911732	591
4.911788	592
4.911819	593
4.912518	594
4.912773	595
4.912935	596
4.912994	597
4.914027	598
4.914119	599
4.914596	600
4.915328	601
4.915332	602
4.917292	603
4.917336	604
4.917430	605
4.921505	606
4.921579	607
4.924868	608
4.928104	609
4.929692	610
4.929707	611
4.929901	612
4.929967	613
4.930166	614
4.930242	615
4.930285	616
4.930483	617
4.931106	618
4.931663	619
4.931971	620
4.932041	621
4.932163	622
4.932884	623
4.934166	624
4.934266	625
4.938362	626
4.939321	627
4.939378	628
4.939462	629
4.940088	630
4.940492	631
4.940613	632
4.940688	633
4.941185	634
4.944877	635
4.945339	636
4.947092	637
4.951166	638
4.951606	639
4.953078	640
4.953141	641
4.953390	642
4.955178	643
4.956825	644
4.957773	645
4.958029	646
4.958856	647
4.959067	648
4.959245	649
4.959329	650
4.960174	651
4.960540	652
4.960584	653
4.960828	654
4.961695	655
4.961784	656
4.962584	657
4.963407	658
4.965381	659
4.966094	660
4.966130	661
4.966170	662
4.967377	663
4.969815	664
4.970257	665
4.970875	666
4.971261	667
4.971468	668
4.971508	669
4.971576	670
4.971625	671
4.971638	672
4.972357	673
4.972522	674
4.972569	675
4.974428	676
4.974523	677
4.975759	678
4.976525	679
4.977348	680
4.977548	681
4.978918	682
4.981407	683
4.981479	684
4.981549	685
4.981864	686
4.984215	687
4.987687	688
4.988837	689
4.988889	690
4.991834	691
4.992949	692
4.992976	693
4.993041	694
4.993052	695
4.993525	696
4.993534	697
4.993593	698
4.993670	699
4.993932	700
4.995119	701
4.995546	702
4.995608	703
4.998347	704
4.998389	705
4.998726	706
4.998887	707
5.000567	708
5.001299	709
5.001567	710
5.001766	711
5.002333	712
5.002353	713
5.002731	714
5.002735	715
5.002961	716
5.003116	717
5.003264	718
5.003576	719
5.003768	720
5.003893	721
5.004675	722
5.005728	723
5.005972	724
5.006236	725
5.006375	726
5.006457	727
5.009459	728
5.009473	729
5.009639	730
5.009712	731
5.010964	732
5.010995	733
5.011082	734
5.011479	735
5.012362	736
5.014582	737
5.018414	738
5.018995	739
5.019002	740
5.020572	741
5.022064	742
5.022597	743
5.022935	744
5.025133	745
5.025412	746
5.026065	747
5.026309	748
5.026561	749
5.027011	750
5.027045	751
5.027317	752
5.027467	753
5.027501	754
5.030745	755
5.031001	756
5.031325	757
5.031407	758
5.031477	759
5.031900	760
5.033492	761
5.034437	762
5.034546	763
5.034597	764
5.034634	765
5.035024	766
5.035073	767
5.035158	768
5.035695	769
5.036360	770
5.037491	771
5.038339	772
5.038390	773
5.038422	774
5.039927	775
5.040279	776
5.041316	777
5.041622	778
5.041675	779
5.041693	780
5.043695	781
5.045143	782
5.045209	783
5.045673	784
5.046641	785
5.047036	786
5.048073	787
5.049288	788
5.049316	789
5.049344	790
5.049996	791
5.050018	792
5.051636	793
5.052451	794
5.054498	795
5.056358	796
5.056395	797
5.056807	798
5.056918	799
5.057082	800
5.057790	801
5.057796	802
5.057858	803
5.057992	804
5.059407	805
5.059612	806
5.064271	807
5.064354	808
5.064445	809
5.065197	810
5.065579	811
5.065605	812
5.065699	813
5.065974	814
5.066132	815
5.066954	816
5.066999	817
5.067054	818
5.067137	819
5.067396	820
5.067471	821
5.067496	822
5.067568	823
5.067792	824
5.068743	825
5.069393	826
5.069837	827
5.071100	828
5.074699	829
5.074859	830
5.075098	831
5.075690	832
5.075821	833
5.075850	834
5.076180	835
5.076187	836
5.076421	837
5.076883	838
5.077813	839
5.081776	840
5.082340	841
5.082584	842
5.082712	843
5.082896	844
5.083073	845
5.083210	846
5.085296	847
5.085870	848
5.086016	849
5.086185	850
5.086359	851
5.086365	852
5.086370	853
5.086413	854
5.087062	855
5.087286	856
5.088389	857
5.088464	858
5.088476	859
5.088854	860
5.091076	861
5.093634	862
5.094018	863
5.094599	864
5.094903	865
5.095257	866
5.095311	867
5.095668	868
5.097235	869
5.097556	870
5.097637	871
5.098485	872
5.098764	873
5.098838	874
5.099191	875
5.100065	876
5.100077	877
5.101167	878
5.101518	879
5.101610	880
5.101646	881
5.102053	882
5.102200	883
5.103122	884
5.103444	885
5.103584	886
5.104857	887
5.105762	888
5.105862	889
5.105930	890
5.105971	891
5.106002	892
5.106040	893
5.106068	894
5.106106	895
5.106267	896
5.106690	897
5.107144	898
5.111445	899
5.112072	900
5.112079	901
5.112582	902
5.113429	903
5.114945	904
5.114993	905
5.115415	906
5.116090	907
5.117262	908
5.117359	909
5.117394	910
5.117727	911
5.118208	912
5.119696	913
5.119782	914
5.119891	915
5.120146	916
5.120583	917
5.120639	918
5.121042	919
5.121164	920
5.121243	921
5.121629	922
5.121813	923
5.123455	924
5.123460	925
5.123649	926
5.123896	927
5.123972	928
5.123992	929
5.124565	930
5.124833	931
5.125031	932
5.125074	933
5.125132	934
5.125873	935
5.126292	936
5.127346	937
5.127522	938
5.129115	939
5.130651	940
5.130702	941
5.132307	942
5.132737	943
5.133847	944
5.134005	945
5.134274	946
5.135009	947
5.136205	948
5.136295	949
5.137708	950
5.137984	951
5.139148	952
5.139661	953
5.139673	954
5.139714	955
5.139942	956
5.140789	957
5.140809	958
5.141094	959
5.142780	960
5.142785	961
5.143177	962
5.143282	963
5.143584	964
5.143693	965
5.144021	966
5.144178	967
5.144344	968
5.144410	969
5.144461	970
5.144516	971
5.145693	972
5.145872	973
5.145878	974
5.145976	975
5.146062	976
5.146117	977
5.147543	978
5.147575	979
5.148515	980
5.148695	981
5.149800	982
5.150556	983
5.151903	984
5.152531	985
5.152569	986
5.152808	987
5.153423	988
5.153426	989
5.154170	990
5.154305	991
5.154399	992
5.154495	993
5.154505	994
5.155935	995
5.156627	996
5.157293	997
5.157472	998
5.157904	999
5.160986	1000
5.161921	1001
5.162379	1002
5.162534	1003
5.162700	1004
5.162763	1005
5.163850	1006
5.164503	1007
5.164600	1008
5.165142	1009
5.165167	1010
5.165285	1011
5.165547	1012
5.165583	1013
5.165928	1014
5.165976	1015
5.166157	1016
5.166271	1017
5.166332	1018
5.166399	1019
5.166914	1020
5.167932	1021
5.168346	1022
5.169086	1023
5.170539	1024
5.170862	1025
5.170888	1026
5.170901	1027
5.171045	1028
5.171392	1029
5.173645	1030
5.174423	1031
5.174562	1032
5.177252	1033
5.177309	1034
5.177347	1035
5.177419	1036
5.177680	1037
5.178945	1038
5.179031	1039
5.179133	1040
5.179187	1041
5.179263	1042
5.179443	1043
5.179509	1044
5.179855	1045
5.180159	1046
5.182708	1047
5.183034	1048
5.186631	1049
5.186954	1050
5.187018	1051
5.187903	1052
5.191641	1053
5.192100	1054
5.192203	1055
5.192260	1056
5.192633	1057
5.193300	1058
5.193504	1059
5.193590	1060
5.193810	1061
5.193850	1062
5.195005	1063
5.195035	1064
5.195799	1065
5.195851	1066
5.196004	1067
5.196310	1068
5.196327	1069
5.196687	1070
5.196908	1071
5.197175	1072
5.197311	1073
5.197631	1074
5.199533	1075
5.199737	1076
5.199788	1077
5.199960	1078
5.200323	1079
5.200346	1080
5.200445	1081
5.201087	1082
5.201153	1083
5.201161	1084
5.201956	1085
5.202205	1086
5.202208	1087
5.202209	1088
5.202213	1089
5.202231	1090
5.202340	1091
5.202361	1092
5.202761	1093
5.203054	1094
5.203064	1095
5.203220	1096
5.203264	1097
5.203329	1098
5.203625	1099
5.204016	1100
5.205559	1101
5.205623	1102
5.209309	1103
5.210787	1104
5.211692	1105
5.215017	1106
5.216171	1107
5.216609	1108
5.216713	1109
5.217301	1110
5.217408	1111
5.219236	1112
5.220369	1113
5.220390	1114
5.220486	1115
5.220802	1116
5.220841	1117
5.220873	1118
5.220913	1119
5.221134	1120
5.221244	1121
5.221747	1122
5.223074	1123
5.223174	1124
5.223190	1125
5.223399	1126
5.223935	1127
5.224257	1128
5.224341	1129
5.224431	1130
5.224756	1131
5.225110	1132
5.225709	1133
5.226378	1134
5.226662	1135
5.227730	1136
5.228729	1137
5.229973	1138
5.230712	1139
5.230880	1140
5.231046	1141
5.231158	1142
5.231202	1143
5.231218	1144
5.231248	1145
5.231664	1146
5.231667	1147
5.232551	1148
5.232666	1149
5.232856	1150
5.233122	1151
5.233225	1152
5.233295	1153
5.233819	1154
5.234062	1155
5.235228	1156
5.235321	1157
5.236918	1158
5.237330	1159
5.238006	1160
5.240417	1161
5.240547	1162
5.240603	1163
5.240692	1164
5.241652	1165
5.241772	1166
5.241808	1167
5.242863	1168
5.242971	1169
5.244611	1170
5.244842	1171
5.244859	1172
5.247542	1173
5.247648	1174
5.247753	1175
5.247785	1176
5.247799	1177
5.247887	1178
5.247939	1179
5.248599	1180
5.249271	1181
5.253478	1182
5.253642	1183
5.253964	1184
5.254883	1185
5.255107	1186
5.255353	1187
5.255396	1188
5.255431	1189
5.255442	1190
5.255506	1191
5.255580	1192
5.255917	1193
5.256014	1194
5.256020	1195
5.256108	1196
5.256362	1197
5.256562	1198
5.256593	1199
5.256712	1200
5.257844	1201
5.257914	1202
5.258224	1203
5.258368	1204
5.258481	1205
5.258608	1206
5.260443	1207
5.261309	1208
5.261604	1209
5.261621	1210
5.261767	1211
5.261829	1212
5.261936	1213
5.262542	1214
5.263080	1215
5.263603	1216
5.265186	1217
5.265455	1218
5.265477	1219
5.265544	1220
5.265864	1221
5.265878	1222
5.266339	1223
5.266860	1224
5.267247	1225
5.268612	1226
5.268620	1227
5.274089	1228
5.274352	1229
5.274390	1230
5.274909	1231
5.275006	1232
5.275111	1233
5.278189	1234
5.278273	1235
5.278314	1236
5.278617	1237
5.278624	1238
5.278695	1239
5.279209	1240
5.279219	1241
5.279539	1242
5.280156	1243
5.281139	1244
5.281209	1245
5.282135	1246
5.282194	1247
5.282469	1248
5.282618	1249
5.282700	1250
5.282735	1251
5.282755	1252
5.283445	1253
5.285544	1254
5.286051	1255
5.286608	1256
5.287403	1257
5.287444	1258
5.287468	1259
5.289296	1260
5.289331	1261
5.289567	1262
5.289942	1263
5.290025	1264
5.290032	1265
5.290118	1266
5.290133	1267
5.290939	1268
5.293385	1269
5.293831	1270
5.294348	1271
5.294783	1272
5.294817	1273
5.295490	1274
5.295520	1275
5.296023	1276
5.296079	1277
5.296557	1278
5.297163	1279
5.297458	1280
5.297901	1281
5.298126	1282
5.298216	1283
5.299480	1284
5.300353	1285
5.300743	1286
5.300982	1287
5.302342	1288
5.302952	1289
5.303212	1290
5.303797	1291
5.304023	1292
5.305820	1293
5.305833	1294
5.306872	1295
5.307070	1296
5.307158	1297
5.307281	1298
5.307991	1299
5.308580	1300
5.309909	1301
5.310110	1302
5.310160	1303
5.311454	1304
5.312456	1305
5.312912	1306
5.313092	1307
5.313967	1308
5.314418	1309
5.314988	1310
5.318667	1311
5.318725	1312
5.318748	1313
5.318800	1314
5.318902	1315
5.318945	1316
5.318986	1317
5.319058	1318
5.319074	1319
5.319227	1320
5.319242	1321
5.319505	1322
5.319533	1323
5.320210	1324
5.320261	1325
5.320302	1326
5.320521	1327
5.320736	1328
5.322048	1329
5.323639	1330
5.325428	1331
5.325999	1332
5.326245	1333
5.326588	1334
5.326644	1335
5.327634	1336
5.327809	1337
5.328338	1338
5.328667	1339
5.328750	1340
5.329139	1341
5.329194	1342
5.329726	1343
5.330463	1344
5.330838	1345
5.332537	1346
5.333728	1347
5.335989	1348
5.336422	1349
5.336443	1350
5.336486	1351
5.337379	1352
5.337788	1353
5.338085	1354
5.338162	1355
5.338605	1356
5.338654	1357
5.338961	1358
5.343310	1359
5.343437	1360
5.343452	1361
5.343998	1362
5.346931	1363
5.347002	1364
5.347183	1365
5.347252	1366
5.347406	1367
5.347462	1368
5.347492	1369
5.347550	1370
5.347599	1371
5.348439	1372
5.348449	1373
5.348556	1374
5.348598	1375
5.348974	1376
5.349090	1377
5.349277	1378
5.349352	1379
5.349445	1380
5.349460	1381
5.349505	1382
5.350416	1383
5.350670	1384
5.351392	1385
5.352197	1386
5.352385	1387
5.356316	1388
5.356374	1389
5.356775	1390
5.356805	1391
5.357084	1392
5.357154	1393
5.357999	1394
5.358021	1395
5.358792	1396
5.358805	1397
5.360090	1398
5.362069	1399
5.362492	1400
5.363157	1401
5.363550	1402
5.363854	1403
5.365328	1404
5.365384	1405
5.365457	1406
5.365624	1407
5.366608	1408
5.366687	1409
5.369115	1410
5.369361	1411
5.369488	1412
5.369627	1413
5.371041	1414
5.371128	1415
5.371800	1416
5.371808	1417
5.372576	1418
5.372685	1419
5.373489	1420
5.373491	1421
5.373565	1422
5.373796	1423
5.374710	1424
5.374945	1425
5.375023	1426
5.375314	1427
5.376417	1428
5.377049	1429
5.377562	1430
5.377917	1431
5.377972	1432
5.380144	1433
5.380177	1434
5.381152	1435
5.381203	1436
5.381718	1437
5.381862	1438
5.382181	1439
5.382252	1440
5.382393	1441
5.382435	1442
5.382955	1443
5.383311	1444
5.383825	1445
5.384976	1446
5.385228	1447
5.385308	1448
5.385866	1449
5.386775	1450
5.387582	1451
5.387666	1452
5.388150	1453
5.388335	1454
5.388717	1455
5.388825	1456
5.389071	1457
5.389183	1458
5.389998	1459
5.390178	1460
5.390312	1461
5.390390	1462
5.390418	1463
5.390459	1464
5.392294	1465
5.397042	1466
5.397054	1467
5.397427	1468
5.397978	1469
5.398097	1470
5.398255	1471
5.398287	1472
5.398744	1473
5.399030	1474
5.399036	1475
5.399174	1476
5.399861	1477
5.399932	1478
5.400556	1479
5.401542	1480
5.401694	1481
5.401894	1482
5.402032	1483
5.404168	1484
5.404479	1485
5.404682	1486
5.405167	1487
5.405775	1488
5.405778	1489
5.405801	1490
5.405869	1491
5.406152	1492
5.406384	1493
5.408726	1494
5.408803	1495
5.409562	1496
5.411541	1497
5.411644	1498
5.411873	1499
5.412024	1500
5.412281	1501
5.412288	1502
5.413082	1503
5.413670	1504
5.413691	1505
5.414128	1506
5.414197	1507
5.414287	1508
5.414358	1509
5.414947	1510
5.415201	1511
5.415274	1512
5.415687	1513
5.415723	1514
5.415782	1515
5.416664	1516
5.417556	1517
5.417940	1518
5.419716	1519
5.419724	1520
5.419752	1521
5.419770	1522
5.421693	1523
5.423144	1524
5.423223	1525
5.423286	1526
5.423487	1527
5.423704	1528
5.423836	1529
5.424402	1530
5.424472	1531
5.424558	1532
5.424691	1533
5.425044	1534
5.425212	1535
5.425372	1536
5.427070	1537
5.428592	1538
5.429726	1539
5.429730	1540
5.430469	1541
5.430699	1542
5.430723	1543
5.430806	1544
5.430939	1545
5.431665	1546
5.432840	1547
5.432890	1548
5.434610	1549
5.436571	1550
5.436593	1551
5.436625	1552
5.436833	1553
5.437737	1554
5.438125	1555
5.439019	1556
5.439328	1557
5.439497	1558
5.439825	1559
5.440311	1560
5.441211	1561
5.441247	1562
5.441314	1563
5.441320	1564
5.441339	1565
5.441392	1566
5.442581	1567
5.446943	1568
5.448601	1569
5.448953	1570
5.449466	1571
5.449727	1572
5.449806	1573
5.449867	1574
5.449946	1575
5.452458	1576
5.452504	1577
5.453088	1578
5.453827	1579
5.454145	1580
5.454208	1581
5.454241	1582
5.454291	1583
5.454535	1584
5.454656	1585
5.454964	1586
5.455476	1587
5.456325	1588
5.457200	1589
5.457313	1590
5.457387	1591
5.457499	1592
5.458332	1593
5.458776	1594
5.460400	1595
5.460453	1596
5.461255	1597
5.461287	1598
5.462368	1599
5.462426	1600
5.462951	1601
5.463336	1602
5.463451	1603
5.463533	1604
5.463852	1605
5.464949	1606
5.466718	1607
5.467159	1608
5.467396	1609
5.467831	1610
5.467992	1611
5.468090	1612
5.468130	1613
5.468165	1614
5.468171	1615
5.468640	1616
5.469066	1617
5.469106	1618
5.470105	1619
5.470511	1620
5.470758	1621
5.470760	1622
5.471060	1623
5.471746	1624
5.473051	1625
5.475521	1626
5.475594	1627
5.475940	1628
5.476334	1629
5.477583	1630
5.479946	1631
5.479997	1632
5.480004	1633
5.480034	1634
5.480072	1635
5.481104	1636
5.481231	1637
5.481288	1638
5.481291	1639
5.481315	1640
5.482272	1641
5.482790	1642
5.484114	1643
5.484702	1644
5.489876	1645
5.489967	1646
5.490014	1647
5.490081	1648
5.490321	1649
5.490349	1650
5.491727	1651
5.491786	1652
5.492035	1653
5.492064	1654
5.492146	1655
5.492164	1656
5.492698	1657
5.492928	1658
5.492948	1659
5.493036	1660
5.493058	1661
5.493221	1662
5.493396	1663
5.494037	1664
5.494231	1665
5.495740	1666
5.495870	1667
5.498046	1668
5.498218	1669
5.498887	1670
5.498915	1671
5.500166	1672
5.504593	1673
5.507066	1674
5.507829	1675
5.508290	1676
5.508425	1677
5.508430	1678
5.508716	1679
5.508720	1680
5.508749	1681
5.508818	1682
5.509605	1683
5.509682	1684
5.510294	1685
5.510298	1686
5.510932	1687
5.511855	1688
5.511956	1689
5.516097	1690
5.516462	1691
5.516691	1692
5.518096	1693
5.518229	1694
5.519189	1695
5.519202	1696
5.519330	1697
5.520706	1698
5.520726	1699
5.520814	1700
5.522215	1701
5.522285	1702
5.522645	1703
5.522810	1704
5.522942	1705
5.522954	1706
5.523213	1707
5.523225	1708
5.523248	1709
5.523385	1710
5.525631	1711
5.525800	1712
5.525807	1713
5.525885	1714
5.526179	1715
5.526252	1716
5.527251	1717
5.527732	1718
5.527852	1719
5.528197	1720
5.528908	1721
5.529066	1722
5.531358	1723
5.532187	1724
5.532647	1725
5.532853	1726
5.532935	1727
5.533159	1728
5.533183	1729
5.533261	1730
5.534986	1731
5.536290	1732
5.536402	1733
5.536418	1734
5.536427	1735
5.536509	1736
5.536870	1737
5.537348	1738
5.537787	1739
5.537867	1740
5.538708	1741
5.538950	1742
5.539008	1743
5.539192	1744
5.540909	1745
5.540930	1746
5.544177	1747
5.544520	1748
5.544982	1749
5.545230	1750
5.545272	1751
5.546163	1752
5.546776	1753
5.547774	1754
5.548569	1755
5.548706	1756
5.548754	1757
5.548804	1758
5.549045	1759
5.549433	1760
5.550619	1761
5.550647	1762
5.550739	1763
5.550789	1764
5.551228	1765
5.552129	1766
5.552407	1767
5.552506	1768
5.552548	1769
5.552589	1770
5.552596	1771
5.552641	1772
5.552737	1773
5.552743	1774
5.553000	1775
5.553454	1776
5.553455	1777
5.554377	1778
5.554385	1779
5.554568	1780
5.554693	1781
5.555168	1782
5.555900	1783
5.556468	1784
5.556474	1785
5.556632	1786
5.557061	1787
5.557305	1788
5.557361	1789
5.557375	1790
5.557667	1791
5.557699	1792
5.557955	1793
5.559993	1794
5.560305	1795
5.562646	1796
5.562776	1797
5.563211	1798
5.563273	1799
5.564167	1800
5.564351	1801
5.564483	1802
5.564738	1803
5.564763	1804
5.565307	1805
5.565427	1806
5.565921	1807
5.566013	1808
5.566837	1809
5.567311	1810
5.567441	1811
5.568613	1812
5.568639	1813
5.569098	1814
5.569906	1815
5.570424	1816
5.570808	1817
5.570847	1818
5.570893	1819
5.570947	1820
5.571545	1821
5.571610	1822
5.571632	1823
5.571640	1824
5.571684	1825
5.571701	1826
5.571722	1827
5.571728	1828
5.572239	1829
5.572492	1830
5.572594	1831
5.573008	1832
5.573221	1833
5.573569	1834
5.573720	1835
5.576825	1836
5.576835	1837
5.577637	1838
5.577710	1839
5.577724	1840
5.578418	1841
5.578641	1842
5.578877	1843
5.578909	1844
5.579312	1845
5.579527	1846
5.579728	1847
5.579863	1848
5.579867	1849
5.580230	1850
5.580252	1851
5.580443	1852
5.580473	1853
5.580870	1854
5.580889	1855
5.581951	1856
5.582095	1857
5.583627	1858
5.583798	1859
5.584175	1860
5.585330	1861
5.585634	1862
5.585649	1863
5.585696	1864
5.585759	1865
5.586248	1866
5.586586	1867
5.586632	1868
5.587179	1869
5.587318	1870
5.587879	1871
5.588108	1872
